s	width	allele counts	sampnum	se_f	f	n	f_per_kb
-0.001	12.24744871391589	24.04601764463227	1000	0.35856247448838546	2.7989147286821705	43	2.7989147286821705e-5
-0.001	12.24744871391589	24.283650683132347	100	0.0053710598115685034	0.0020930232558139536	43	2.0930232558139537e-8
-0.001	12.24744871391589	27.056634367967558	100	0.0027057854244443014	7.751937984496124e-4	43	7.751937984496125e-9
-0.001	12.24744871391589	28.074111403783828	10000	0.6370829266817803	9.446550387596899	43	9.446550387596898e-5
-0.001	12.24744871391589	28.08090631177286	1000	0.27601784653489075	1.9913488372093022	43	1.991348837209302e-5
-0.001	12.24744871391589	30.14626889812659	100	7.102754410548211e-4	1.5503875968992246e-4	43	1.5503875968992247e-9
-0.001	12.24744871391589	32.79284374419429	1000	0.2160424776738789	1.3229302325581396	43	1.3229302325581395e-5
-0.001	12.24744871391589	33.58871307194372	100	6.444240777830838e-4	1.744186046511628e-4	43	1.744186046511628e-9
-0.001	12.24744871391589	34.362293368603815	10000	0.5221811127965464	7.233621262458472	43	7.233621262458472e-5
-0.001	12.24744871391589	37.42425471098598	100	0	0	43	0
-0.001	12.24744871391589	38.295437792913965	1000	0.1728166191553391	0.9068217054263565	43	9.068217054263565e-6
-0.001	12.24744871391589	41.69778215893126	100	0	0	43	0
-0.001	12.24744871391589	42.058934246120046	10000	0.40748721436708507	5.4961918604651165	43	5.4961918604651165e-5
-0.001	12.24744871391589	44.72135954999582	1000	0.14209578003428006	0.5768438538205979	43	5.7684385382059784e-6
-0.001	12.24744871391589	46.45930962155633	100	0	0	43	0
-0.001	12.24744871391589	51.479507812354285	10000	0.31904665575630153	4.164604651162791	43	4.164604651162791e-5
-0.001	12.24744871391589	51.764562496025064	100	0	0	43	0
-0.001	12.24744871391589	52.22554213416182	1000	0.1131003805586116	0.3499127906976744	43	3.499127906976744e-6
-0.001	12.24744871391589	57.67562953973838	100	0	0	43	0
-0.001	12.24744871391589	60.98891622822693	1000	0.08335727476928684	0.19627906976744167	43	1.9627906976744166e-6
-0.001	12.24744871391589	63.0101492608963	10000	0.26910900097621504	3.1017710196779964	43	3.1017710196779964e-5
-0.001	12.24744871391589	64.26168951124772	100	0	0	43	0
-0.001	12.24744871391589	71.2227724345744	1000	0.05480472125120399	0.10811839323467233	43	1.0811839323467233e-6
-0.001	12.24744871391589	71.59982078730054	100	0	0	43	0
-0.001	12.24744871391589	77.12348230585881	10000	0.23449603371708036	2.2888953488372095	43	2.2888953488372094e-5
-0.001	12.24744871391589	79.77590343117669	100	0	0	43	0
-0.001	12.24744871391589	83.17385562787595	1000	0.042361681355735294	0.06352415026833629	43	6.352415026833628e-7
-0.001	12.24744871391589	88.88562426945661	100	0	0	43	0
-0.001	12.24744871391589	94.39799131968466	10000	0.20854387394462504	1.6957527539779678	43	1.6957527539779676e-5
-0.001	12.24744871391589	97.13031413318771	1000	0.02922284470056358	0.03637209302325583	43	3.6372093023255826e-7
-0.001	12.24744871391589	99.03559673989747	100	0	0	43	0
-0.001	12.24744871391589	110.34460861628762	100	0	0	43	0
-0.001	12.24744871391589	113.42864716794253	1000	0.015345396075071455	0.016886304909560713	43	1.6886304909560714e-7
-0.001	12.24744871391589	115.54173254070393	10000	0.17683673767024227	1.221567239635996	43	1.221567239635996e-5
-0.001	12.24744871391589	122.94501221273003	100	0	0	43	0
-0.001	12.24744871391589	132.46181805514686	1000	0.007416881589569306	0.005249169435215948	43	5.249169435215948e-8
-0.001	12.24744871391589	136.98427333727636	100	0	0	43	0
-0.001	12.24744871391589	141.4213562373095	10000	0.13825548486377714	0.8010665597433841	43	8.01066559743384e-6
-0.001	12.24744871391589	152.62669712272165	100	0	0	43	0
-0.001	12.24744871391589	154.68872882258793	1000	0.005259379786172858	0.0019379844961240314	43	1.9379844961240314e-8
-0.001	12.24744871391589	170.05535093240493	100	0	0	43	0
-0.001	12.24744871391589	173.0976294037676	10000	0.07329083411126729	0.5178405315614617	43	5.178405315614617e-6
-0.001	12.24744871391589	180.64528462674488	1000	0.002862871965254269	6.893687707641198e-4	43	6.8936877076411985e-9
-0.001	12.24744871391589	189.4742068452859	100	0	0	43	0
-0.001	12.24744871391589	210.9573147718093	1000	3.358522798433398e-4	5.8139534883720933e-5	43	5.813953488372093e-10
-0.001	12.24744871391589	211.86891500973533	10000	0.06043125670245601	0.3500703082747431	43	3.500703082747431e-6
-0.001	12.24744871391589	246.35566185790955	1000	0	0	43	0
-0.001	12.24744871391589	259.3243899527689	10000	0.05082163554477978	0.22158765652951695	43	2.2158765652951692e-6
-0.001	12.24744871391589	287.69380286764516	1000	0	0	43	0
-0.001	12.24744871391589	317.409183037944	10000	0.029104576939968933	0.1344150268336313	43	1.3441502683363132e-6
-0.001	12.24744871391589	335.96842704668774	1000	0	0	43	0
-0.001	12.24744871391589	388.50410289276914	10000	0.029340818643256092	0.0853220035778174	43	8.53220035778174e-7
-0.001	12.24744871391589	392.34346672442524	1000	0	0	43	0
-0.001	12.24744871391589	458.17816047324357	1000	0	0	43	0
-0.001	12.24744871391589	475.5232237451433	10000	0.019008442185053105	0.045212179333493106	43	4.5212179333493106e-7
-0.001	12.24744871391589	535.0598252273023	1000	0	0	43	0
-0.001	12.24744871391589	582.0333289591675	10000	0.013290113536451539	0.02024647187437883	43	2.0246471874378828e-7
-0.001	12.24744871391589	624.8421275177529	1000	0	0	43	0
-0.001	12.24744871391589	712.4001081403561	10000	0.00703141890407575	0.009356856455493194	43	9.356856455493194e-8
-0.001	12.24744871391589	729.6897765685391	1000	0	0	43	0
-0.001	12.24744871391589	852.1307168321739	1000	0	0	43	0
-0.001	12.24744871391589	871.9671002105022	10000	0.005381703193538002	0.005336945031712476	43	5.336945031712475e-8
-0.001	12.24744871391589	995.1170783611925	1000	0	0	43	0
-0.001	12.24744871391589	1067.2747170607029	10000	0.002607716449817031	0.0020768733850129216	43	2.0768733850129216e-8
-0.001	12.24744871391589	1162.0963545680327	1000	0	0	43	0
-0.001	12.24744871391589	1306.3283252338515	10000	0.0010828724712825509	4.4931987713909606e-4	43	4.493198771390961e-9
-0.001	12.24744871391589	1357.0945235150923	1000	0	0	43	0
-0.001	12.24744871391589	1584.8131168428295	1000	0	0	43	0
-0.001	12.24744871391589	1598.9263739030541	10000	6.361059806989749e-4	1.6271869825041396e-4	43	1.6271869825041396e-9
-0.001	12.24744871391589	1850.742576730435	1000	0	0	43	0
-0.001	12.24744871391589	1957.062018620097	10000	5.3777833366661585e-5	8.201042704000936e-6	43	8.201042704000936e-11
-0.001	12.24744871391589	2395.4147027895547	10000	0	0	43	0
-0.001	12.24744871391589	2931.9518460565623	10000	0	0	43	0
-0.001	12.24744871391589	3588.6653019135715	10000	0	0	43	0
-0.001	12.24744871391589	4392.472770819839	10000	0	0	43	0
-0.001	12.24744871391589	5376.321116406638	10000	0	0	43	0
-0.001	12.24744871391589	6580.536808046029	10000	0	0	43	0
-0.001	12.24744871391589	8054.478842400569	10000	0	0	43	0
-0.001	12.24744871391589	9858.561894731161	10000	0	0	43	0
-0.001	12.24744871391589	12066.732625903607	10000	0	0	43	0
-0.001	12.24744871391589	14769.500645207127	10000	0	0	43	0
-0.001	12.24744871391589	18077.64836360904	10000	0	0	43	0
-0.001	2.449489742783178	1	100	0	0	43	0
-0.001	2.449489742783178	1	1000	0	0	43	0
-0.001	2.449489742783178	1	10000	0	0	43	0
-0.001	2.449489742783178	1.0555526439717928	100	1.6960280287180167	17.44279069767442	43	1.744279069767442e-4
-0.001	2.449489742783178	1.0806473169992383	1000	1.8422554667777882	19.922558139534885	43	1.9922558139534883e-4
-0.001	2.449489742783178	1.106338589938541	10000	2.124635230238955	20.126744186046512	43	2.0126744186046514e-4
-0.001	2.449489742783178	1.1760876614785134	100	0	0	43	0
-0.001	2.449489742783178	1.2619784495374968	1000	0	0	43	0
-0.001	2.449489742783178	1.3103867394783963	100	0	0	43	0
-0.001	2.449489742783178	1.3541419226309606	10000	0	0	43	0
-0.001	2.449489742783178	1.4600216150913115	100	0	0	43	0
-0.001	2.449489742783178	1.4737366965564649	1000	0	0	43	0
-0.001	2.449489742783178	1.626743504274438	100	0	0	43	0
-0.001	2.449489742783178	1.6574495035272516	10000	0	0	43	0
-0.001	2.449489742783178	1.7210276859903137	1000	0	0	43	0
-0.001	2.449489742783178	1.8125035967591316	100	0	0	43	0
-0.001	2.449489742783178	2.009813763113885	1000	1.4836335630067747	14.280697674418604	43	1.4280697674418606e-4
-0.001	2.449489742783178	2.019475891333	100	1.5571510814904677	11.812558139534884	43	1.1812558139534884e-4
-0.001	2.449489742783178	2.0286934558567684	10000	1.3845729678976841	14.456511627906977	43	1.4456511627906977e-4
-0.001	2.449489742783178	2.2500826387144484	100	0	0	43	0
-0.001	2.449489742783178	2.347057746533386	1000	0	0	43	0
-0.001	2.449489742783178	2.4830905129101035	10000	0	0	43	0
-0.001	2.449489742783178	2.5070226897842858	100	0	0	43	0
-0.001	2.449489742783178	2.740890806234484	1000	0	0	43	0
-0.001	2.449489742783178	2.7933030809411377	100	0	0	43	0
-0.001	2.449489742783178	3.0392657291341303	10000	0.9098636311242059	8.163488372093024	43	8.163488372093024e-5
-0.001	2.449489742783178	3.112274226232318	100	0.9041806432671045	5.93953488372093	43	5.9395348837209305e-5
-0.001	2.449489742783178	3.2008085113358145	1000	0.9578702959565919	8.001860465116279	43	8.001860465116279e-5
-0.001	2.449489742783178	3.467669128122832	100	0	0	43	0
-0.001	2.449489742783178	3.720015893203823	10000	0.8177265028382504	6.702558139534884	43	6.702558139534885e-5
-0.001	2.449489742783178	3.7378997743857276	1000	0.7723783579284409	6.645348837209302	43	6.645348837209303e-5
-0.001	2.449489742783178	3.8636470657963677	100	0.7489959318109308	4.701627906976745	43	4.701627906976744e-5
-0.001	2.449489742783178	4.304842272283861	100	0	0	43	0
-0.001	2.449489742783178	4.365114212196933	1000	0	0	43	0
-0.001	2.449489742783178	4.5532439342286635	10000	0.6548541805510297	4.943953488372093	43	4.9439534883720925e-5
-0.001	2.449489742783178	4.796418170100732	100	0.6046726506106062	3.2525581395348837	43	3.2525581395348834e-5
-0.001	2.449489742783178	5.097574369461243	1000	0.6782615717331497	4.873953488372093	43	4.873953488372093e-5
-0.001	2.449489742783178	5.344127800126624	100	0	0	43	0
-0.001	2.449489742783178	5.573102621003827	10000	0.6033165994387698	4.357441860465117	43	4.3574418604651166e-5
-0.001	2.449489742783178	5.952940333057172	1000	0.5809560799039878	4.242558139534884	43	4.242558139534884e-5
-0.001	2.449489742783178	5.954381150942568	100	0.5902898287697821	2.782325581395349	43	2.782325581395349e-5
-0.001	2.449489742783178	6.634320176598333	100	0.444444979696983	2.1386046511627907	43	2.1386046511627908e-5
-0.001	2.449489742783178	6.821394432824586	10000	0.5800775142001456	3.566511627906977	43	3.5665116279069765e-5
-0.001	2.449489742783178	6.951835528136526	1000	0.6121712171558413	3.401860465116279	43	3.401860465116279e-5
-0.001	2.449489742783178	7.391902380762504	100	0	0	43	0
-0.001	2.449489742783178	8.118343962208348	1000	0.6533150832535894	3.0872093023255816	43	3.087209302325581e-5
-0.001	2.449489742783178	8.235993945462319	100	0.37493683484263873	1.8744186046511628	43	1.8744186046511627e-5
-0.001	2.449489742783178	8.349284980470902	10000	0.5427098651997775	3.081046511627907	43	3.081046511627907e-5
-0.001	2.449489742783178	9.176473494323238	100	0.3357045779798563	1.569767441860465	43	1.569767441860465e-5
-0.001	2.449489742783178	9.48059090609579	1000	0.5105498848683563	2.4696511627906976	43	2.4696511627906974e-5
-0.001	2.449489742783178	10.21940020792074	10000	0.4827589763390013	2.507906976744186	43	2.5079069767441863e-5
-0.001	2.449489742783178	10.224347704676473	100	0.3129865426152541	1.3732558139534883	43	1.3732558139534883e-5
-0.001	2.449489742783178	11.071421012358362	1000	0.4399533097144311	2.0751162790697673	43	2.0751162790697672e-5
-0.001	2.449489742783178	11.391880121573063	100	0.2424607376511207	1.1240697674418605	43	1.1240697674418604e-5
-0.001	2.449489742783178	12.508393335947712	10000	0.41365417075010746	2.104418604651163	43	2.104418604651163e-5
-0.001	2.449489742783178	12.692734681248593	100	0.200549908453559	0.9418604651162791	43	9.418604651162791e-6
-0.001	2.449489742783178	12.929190221052218	1000	0.3567020868141109	1.823953488372093	43	1.823953488372093e-5
-0.001	2.449489742783178	14.142135623730951	100	0.23490838439420003	0.8488372093023255	43	8.488372093023256e-6
-0.001	2.449489742783178	15.098690546187088	1000	0.2777727869614404	1.4624806201550387	43	1.4624806201550386e-5
-0.001	2.449489742783178	15.310086762774377	10000	0.3423929607689129	1.756046511627907	43	1.756046511627907e-5
-0.001	2.449489742783178	15.757045666090121	100	0.20158102938129627	0.7336046511627907	43	7.336046511627908e-6
-0.001	2.449489742783178	17.55636452153805	100	0.18311443692392682	0.6052325581395349	43	6.052325581395349e-6
-0.001	2.449489742783178	17.63223004007799	1000	0.247554322545678	1.1813178294573643	43	1.1813178294573643e-5
-0.001	2.449489742783178	18.739317703580973	10000	0.2775023320564865	1.3738372093023257	43	1.3738372093023258e-5
-0.001	2.449489742783178	19.56115008769927	100	0.18285745648159707	0.4952325581395349	43	4.952325581395349e-6
-0.001	2.449489742783178	20.59089397422876	1000	0.25157204761192753	0.9606201550387596	43	9.606201550387597e-6
-0.001	2.449489742783178	21.794864892676273	100	0.15820603575007625	0.4141860465116279	43	4.141860465116279e-6
-0.001	2.449489742783178	22.936645195870106	10000	0.2165156778611885	1.075906976744186	43	1.0759069767441859e-5
-0.001	2.449489742783178	24.04601764463227	1000	0.23710135862868	0.8252713178294574	43	8.252713178294574e-6
-0.001	2.449489742783178	24.283650683132347	100	0.15855486629458	0.3372093023255814	43	3.3720930232558138e-6
-0.001	2.449489742783178	27.056634367967558	100	0.1328826362031798	0.28806201550387595	43	2.8806201550387593e-6
-0.001	2.449489742783178	28.074111403783828	10000	0.18521088815105063	0.8726356589147286	43	8.726356589147286e-6
-0.001	2.449489742783178	28.08090631177286	1000	0.1939797913918833	0.6704651162790697	43	6.704651162790697e-6
-0.001	2.449489742783178	30.14626889812659	100	0.11327528750437023	0.24201550387596898	43	2.4201550387596898e-6
-0.001	2.449489742783178	32.79284374419429	1000	0.16290491421131878	0.5384186046511628	43	5.384186046511627e-6
-0.001	2.449489742783178	33.58871307194372	100	0.10593670015982679	0.1958720930232558	43	1.958720930232558e-6
-0.001	2.449489742783178	34.362293368603815	10000	0.17986350459631634	0.7260132890365448	43	7.260132890365448e-6
-0.001	2.449489742783178	37.42425471098598	100	0.08645488008287308	0.15348837209302327	43	1.5348837209302327e-6
-0.001	2.449489742783178	38.295437792913965	1000	0.14195358866998206	0.4518604651162791	43	4.518604651162791e-6
-0.001	2.449489742783178	41.69778215893126	100	0.06896960346087526	0.10883720930232554	43	1.0883720930232554e-6
-0.001	2.449489742783178	42.058934246120046	10000	0.14717737512288367	0.6039825581395348	43	6.039825581395349e-6
-0.001	2.449489742783178	44.72135954999582	1000	0.11548366572503442	0.3750498338870431	43	3.750498338870431e-6
-0.001	2.449489742783178	46.45930962155633	100	0.04804026550337278	0.07288372093023256	43	7.288372093023256e-7
-0.001	2.449489742783178	51.479507812354285	10000	0.13443365063492968	0.5116976744186046	43	5.1169767441860455e-6
-0.001	2.449489742783178	51.764562496025064	100	0.037756989481505715	0.05093023255813954	43	5.093023255813954e-7
-0.001	2.449489742783178	52.22554213416182	1000	0.0977752241771986	0.3190988372093023	43	3.1909883720930235e-6
-0.001	2.449489742783178	57.67562953973838	100	0.03265689618161919	0.03383720930232558	43	3.383720930232558e-7
-0.001	2.449489742783178	60.98891622822693	1000	0.07407013032444891	0.25896640826873357	43	2.589664082687336e-6
-0.001	2.449489742783178	63.0101492608963	10000	0.11830688829853149	0.407674418604651	43	4.07674418604651e-6
-0.001	2.449489742783178	64.26168951124772	100	0.028450781503432093	0.02588039867109635	43	2.5880398671096353e-7
-0.001	2.449489742783178	71.2227724345744	1000	0.06557325471478287	0.21234672304439758	43	2.1234672304439757e-6
-0.001	2.449489742783178	71.59982078730054	100	0.022290227362689655	0.016656976744186047	43	1.6656976744186047e-7
-0.001	2.449489742783178	77.12348230585881	10000	0.09287503754122256	0.29893895348837207	43	2.9893895348837206e-6
-0.001	2.449489742783178	79.77590343117669	100	0.019981397635116357	0.010516795865633073	43	1.0516795865633073e-7
-0.001	2.449489742783178	83.17385562787595	1000	0.06359483222703122	0.17572450805008924	43	1.7572450805008922e-6
-0.001	2.449489742783178	88.88562426945661	100	0.015356929431748894	0.0053229974160206705	43	5.3229974160206706e-8
-0.001	2.449489742783178	94.39799131968466	10000	0.08895082235848199	0.2530844553243573	43	2.530844553243573e-6
-0.001	2.449489742783178	97.13031413318771	1000	0.050152262317152536	0.14220155038759683	43	1.4220155038759681e-6
-0.001	2.449489742783178	99.03559673989747	100	0.006138530552444203	0.0017970401691331918	43	1.797040169133192e-8
-0.001	2.449489742783178	110.34460861628762	100	0.003007695924288051	6.589147286821703e-4	43	6.5891472868217035e-9
-0.001	2.449489742783178	113.42864716794253	1000	0.03692830723965259	0.1147803617571058	43	1.1478036175710581e-6
-0.001	2.449489742783178	115.54173254070393	10000	0.07293311003270973	0.19951466127401415	43	1.995146612740142e-6
-0.001	2.449489742783178	122.94501221273003	100	0.006451862590994817	9.838998211091242e-4	43	9.838998211091242e-9
-0.001	2.449489742783178	132.46181805514686	1000	0.04041962291057228	0.0913732004429678	43	9.137320044296781e-7
-0.001	2.449489742783178	136.98427333727636	100	0.0020333142711013953	3.100775193798449e-4	43	3.1007751937984494e-09
-0.001	2.449489742783178	141.4213562373095	10000	0.046109822688920915	0.14946271050521256	43	1.4946271050521256e-6
-0.001	2.449489742783178	152.62669712272165	100	0	0	43	0
-0.001	2.449489742783178	154.68872882258793	1000	0.0365575898006351	0.07472868217054263	43	7.472868217054263e-7
-0.001	2.449489742783178	170.05535093240493	100	0	0	43	0
-0.001	2.449489742783178	173.0976294037676	10000	0.045564666759141836	0.12266445182724235	43	1.2266445182724235e-6
-0.001	2.449489742783178	180.64528462674488	1000	0.02744735230413386	0.05511627906976742	43	5.511627906976742e-7
-0.001	2.449489742783178	189.4742068452859	100	0	0	43	0
-0.001	2.449489742783178	210.9573147718093	1000	0.022401945037716437	0.040036337209302324	43	4.0036337209302325e-7
-0.001	2.449489742783178	211.86891500973533	10000	0.04743120167860097	0.10105462412114667	43	1.0105462412114669e-6
-0.001	2.449489742783178	246.35566185790955	1000	0.023243654713782202	0.03147883124627307	43	3.147883124627307e-7
-0.001	2.449489742783178	259.3243899527689	10000	0.03194272590808836	0.07131932021466898	43	7.131932021466898e-7
-0.001	2.449489742783178	287.69380286764516	1000	0.01797210870958686	0.027431289640591976	43	2.743128964059198e-7
-0.001	2.449489742783178	317.409183037944	10000	0.024579229026651345	0.056100178890876484	43	5.610017889087648e-7
-0.001	2.449489742783178	335.96842704668774	1000	0.016783848578289972	0.019837648091268114	43	1.9837648091268112e-7
-0.001	2.449489742783178	388.50410289276914	10000	0.01892873049078364	0.04160107334525933	43	4.160107334525933e-7
-0.001	2.449489742783178	392.34346672442524	1000	0.013217707630459465	0.013124031007751936	43	1.3124031007751936e-7
-0.001	2.449489742783178	458.17816047324357	1000	0.006208284696001274	0.006724806201550379	43	6.72480620155038e-8
-0.001	2.449489742783178	475.5232237451433	10000	0.017675675054957502	0.0382018700551426	43	3.82018700551426e-7
-0.001	2.449489742783178	535.0598252273023	1000	0.006119914691575914	0.004345755113477167	43	4.345755113477167e-8
-0.001	2.449489742783178	582.0333289591675	10000	0.011843669201779901	0.027346451997614755	43	2.7346451997614755e-7
-0.001	2.449489742783178	624.8421275177529	1000	0.0035834466701882826	0.002459841764564851	43	2.4598417645648512e-8
-0.001	2.449489742783178	712.4001081403561	10000	0.009694772834253842	0.019849238171611883	43	1.9849238171611882e-7
-0.001	2.449489742783178	729.6897765685391	1000	0.0027770878494348997	0.0014529738629347618	43	1.4529738629347618e-8
-0.001	2.449489742783178	852.1307168321739	1000	0.002321911506614753	7.082452431289635e-4	43	7.082452431289635e-9
-0.001	2.449489742783178	871.9671002105022	10000	0.009342428791226418	0.017340116279069773	43	1.7340116279069772e-7
-0.001	2.449489742783178	995.1170783611925	1000	1.6136532389722166e-4	3.3008252063015764e-5	43	3.3008252063015764e-10
-0.001	2.449489742783178	1067.2747170607029	10000	0.005505560371396478	0.012217915590008612	43	1.2217915590008615e-7
-0.001	2.449489742783178	1162.0963545680327	1000	6.692992809042085e-4	1.0206718346253216e-4	43	1.0206718346253217e-9
-0.001	2.449489742783178	1306.3283252338515	10000	0.005471226160575707	0.009274243089074156	43	9.274243089074156e-8
-0.001	2.449489742783178	1357.0945235150923	1000	1.5177582829311364e-4	2.3145596825746718e-5	43	2.3145596825746717e-10
-0.001	2.449489742783178	1584.8131168428295	1000	0	0	43	0
-0.001	2.449489742783178	1598.9263739030541	10000	0.004721966204373969	0.007310101519187844	43	7.310101519187844e-8
-0.001	2.449489742783178	1850.742576730435	1000	0	0	43	0
-0.001	2.449489742783178	1957.062018620097	10000	0.002409652335456848	0.0044601956534473675	43	4.460195653447368e-8
-0.001	2.449489742783178	2395.4147027895547	10000	0.0027989618026833963	0.0033104771038120332	43	3.310477103812033e-8
-0.001	2.449489742783178	2931.9518460565623	10000	0.0019074837510496539	0.0026550060786697514	43	2.6550060786697515e-8
-0.001	2.449489742783178	3588.6653019135715	10000	0.0015146059549807083	0.0016317456255398094	43	1.6317456255398095e-8
-0.001	2.449489742783178	4392.472770819839	10000	7.671650903919642e-4	8.125147147304253e-4	43	8.125147147304253e-9
-0.001	2.449489742783178	5376.321116406638	10000	6.269488374731114e-4	4.326563734597564e-4	43	4.326563734597564e-9
-0.001	2.449489742783178	6580.536808046029	10000	3.334269383963874e-4	2.1701934492632122e-4	43	2.1701934492632122e-9
-0.001	2.449489742783178	8054.478842400569	10000	2.65692520004871e-4	8.974176059352281e-5	43	8.97417605935228e-10
-0.001	2.449489742783178	9858.561894731161	10000	4.0482122633536914e-5	6.2916530735890426e-6	43	6.291653073589043e-11
-0.001	2.449489742783178	12066.732625903607	10000	6.24226648925929e-5	9.519367152471689e-6	43	9.519367152471689e-11
-0.001	2.449489742783178	14769.500645207127	10000	0	0	43	0
-0.001	2.449489742783178	18077.64836360904	10000	0	0	43	0
-0.001	24.49489742783178	1	100	0	0	43	0
-0.001	24.49489742783178	1	1000	0	0	43	0
-0.001	24.49489742783178	1	10000	0	0	43	0
-0.001	24.49489742783178	1.0555526439717928	100	4.380024234220492	137.6886046511628	43	0.001376886046511628
-0.001	24.49489742783178	1.0806473169992383	1000	9.526354997315805	392.7155813953488	43	0.003927155813953488
-0.001	24.49489742783178	1.106338589938541	10000	12.916159185543988	440.00441860465116	43	0.004400044186046512
-0.001	24.49489742783178	1.1760876614785134	100	0	0	43	0
-0.001	24.49489742783178	1.2619784495374968	1000	0	0	43	0
-0.001	24.49489742783178	1.3103867394783963	100	0	0	43	0
-0.001	24.49489742783178	1.3541419226309606	10000	0	0	43	0
-0.001	24.49489742783178	1.4600216150913115	100	0	0	43	0
-0.001	24.49489742783178	1.4737366965564649	1000	0	0	43	0
-0.001	24.49489742783178	1.626743504274438	100	0	0	43	0
-0.001	24.49489742783178	1.6574495035272516	10000	0	0	43	0
-0.001	24.49489742783178	1.7210276859903137	1000	0	0	43	0
-0.001	24.49489742783178	1.8125035967591316	100	0	0	43	0
-0.001	24.49489742783178	2.009813763113885	1000	8.696843981473696	280.14	43	0.0028014
-0.001	24.49489742783178	2.019475891333	100	3.772613647327861	107.34348837209302	43	0.0010734348837209303
-0.001	24.49489742783178	2.0286934558567684	10000	9.011377083638303	297.13209302325583	43	0.002971320930232558
-0.001	24.49489742783178	2.2500826387144484	100	0	0	43	0
-0.001	24.49489742783178	2.347057746533386	1000	0	0	43	0
-0.001	24.49489742783178	2.4830905129101035	10000	0	0	43	0
-0.001	24.49489742783178	2.5070226897842858	100	0	0	43	0
-0.001	24.49489742783178	2.740890806234484	1000	0	0	43	0
-0.001	24.49489742783178	2.7933030809411377	100	0	0	43	0
-0.001	24.49489742783178	3.0392657291341303	10000	5.697250303332842	186.13906976744187	43	0.0018613906976744188
-0.001	24.49489742783178	3.112274226232318	100	1.1073656047136233	19.704418604651163	43	1.9704418604651162e-4
-0.001	24.49489742783178	3.2008085113358145	1000	4.37701209545061	132.56720930232558	43	0.001325672093023256
-0.001	24.49489742783178	3.467669128122832	100	0	0	43	0
-0.001	24.49489742783178	3.720015893203823	10000	5.522729636299328	151.22046511627906	43	0.0015122046511627906
-0.001	24.49489742783178	3.7378997743857276	1000	4.009558457669703	106.43069767441861	43	0.001064306976744186
-0.001	24.49489742783178	3.8636470657963677	100	0.7800504711501227	12.873023255813953	43	1.2873023255813954e-4
-0.001	24.49489742783178	4.304842272283861	100	0	0	43	0
-0.001	24.49489742783178	4.365114212196933	1000	0	0	43	0
-0.001	24.49489742783178	4.5532439342286635	10000	3.8103718685059094	114.57744186046511	43	0.0011457744186046512
-0.001	24.49489742783178	4.796418170100732	100	0.39680758173373304	3.8409302325581396	43	3.840930232558139e-5
-0.001	24.49489742783178	5.097574369461243	1000	2.7517588254503837	67.90744186046511	43	6.790744186046512e-4
-0.001	24.49489742783178	5.344127800126624	100	0	0	43	0
-0.001	24.49489742783178	5.573102621003827	10000	3.7635773403048662	100.41627906976744	43	0.0010041627906976743
-0.001	24.49489742783178	5.952940333057172	1000	2.309926338635603	54.13697674418604	43	5.413697674418604e-4
-0.001	24.49489742783178	5.954381150942568	100	0.27299779529287954	2.2323255813953486	43	2.232325581395349e-5
-0.001	24.49489742783178	6.634320176598333	100	0.14577360745009502	0.8697674418604652	43	8.697674418604652e-6
-0.001	24.49489742783178	6.821394432824586	10000	3.2316097288573733	82.83441860465116	43	8.283441860465116e-4
-0.001	24.49489742783178	6.951835528136526	1000	1.5598585491142265	39.12279069767442	43	3.912279069767442e-4
-0.001	24.49489742783178	7.391902380762504	100	0	0	43	0
-0.001	24.49489742783178	8.118343962208348	1000	1.45252382791243	31.3953488372093	43	3.1395348837209304e-4
-0.001	24.49489742783178	8.235993945462319	100	0.11415392456639059	0.4730232558139535	43	4.730232558139535e-6
-0.001	24.49489742783178	8.349284980470902	10000	2.676437432692664	69.53895348837209	43	6.953895348837209e-4
-0.001	24.49489742783178	9.176473494323238	100	0.07902646850424541	0.20976744186046511	43	2.097674418604651e-6
-0.001	24.49489742783178	9.48059090609579	1000	1.1723236643889685	21.955813953488374	43	2.1955813953488374e-4
-0.001	24.49489742783178	10.21940020792074	10000	2.115660395524665	55.30325581395349	43	5.530325581395349e-4
-0.001	24.49489742783178	10.224347704676473	100	0.05117771351886313	0.10627906976744186	43	1.0627906976744185e-6
-0.001	24.49489742783178	11.071421012358362	1000	1.0893540000018562	15.844651162790697	43	1.5844651162790697e-4
-0.001	24.49489742783178	11.391880121573063	100	0.029169474631485136	0.03837209302325582	43	3.8372093023255817e-7
-0.001	24.49489742783178	12.508393335947712	10000	1.6853794867614997	45.47744186046511	43	4.547744186046511e-4
-0.001	24.49489742783178	12.692734681248593	100	0.014993538660049122	0.011162790697674419	43	1.1162790697674419e-7
-0.001	24.49489742783178	12.929190221052218	1000	0.7773040269981861	11.807209302325582	43	1.1807209302325581e-4
-0.001	24.49489742783178	14.142135623730951	100	0.011032018235870949	0.007906976744186047	43	7.906976744186048e-8
-0.001	24.49489742783178	15.098690546187088	1000	0.6534594878992741	7.462868217054264	43	7.462868217054265e-5
-0.001	24.49489742783178	15.310086762774377	10000	1.627735909467005	36.77108527131783	43	3.677108527131783e-4
-0.001	24.49489742783178	15.757045666090121	100	0.0045293432378340414	0.0020930232558139536	43	2.0930232558139537e-8
